,nombre,direccion
1539,GRUPO VECTHOR  SA DE CV,MIGUEL LAURENT 923 nan SANTA CRUZ ATOYAC BENITO JUAREZ 3310 CDMX
1540,OMNISEAL  SA DE CV,1A CDA DE LAS ROSAS 7 nan SAN MIGUEL TOPILEJO TLALPAN 14500 CDMX
1541,RIVE PLUS  SA DE CV,PASEO DEL ALBA 195 nan JARDINES DEL ALBA CUAUTITLAN IZCALLI 54750 Estado de Mexico
1542,GRAM PUMPS & ELECTRICAL SYSTEMS  SA DE CV,AV CHILAM BALAM LT 06 nan SM 50 LOMAS VIREYES BENITO JUAREZ 77533 Quintana Roo
1543,SOLUCIONES DE DISTRIBUCION Y RUTA EN CADENA DE VAL  SA DE CV,SAN ISIDRO 368 368 B 101 SAN BARTOLO CAHUALTONGO AZCAPOTZALCO 2720 CDMX
1544,VIORO  SA DE CV,ROSALES 18 B SAN ISIDRO CUAUTITLAN IZCALLI 54730 Estado de Mexico
1545,MADERAS SAN PABLO DAYEV  SA DE CV,PLAYA CALETA MZ 5 LT 74 PLAYAS DE LAS GOLONDRINAS ECATEPEC 55029 Estado de Mexico
1546,ELECTROCOMPONENTES DE ORIENTE  SA DE CV,AVE ADOLFO LOPEZ MATEOS 64 nan METROPOLITANA PRIMER NEZAHUALCOYOTL 57730 Estado de Mexico
1547,PROMOCIONALES E IMPRESOS LIMA  SA DE CV,INDIOS VERDES 343 nan EVOLUCION NEZAHUALCOYOTL 57700 Estado de Mexico
1548,DISTRIBUIDORA DE MATERIAL DE PLOMERIA GALLEGOS  SA DE CV,C SAN ESTEBAN 375 nan AMP GRAL J VICENTE V NEZAHUALCOYOTL 57718 Estado de Mexico
1549,MAXICA  SA DE CV,VIA MORELOS 601 LOC 7#8 SAN PEDRO XALOSTOC ECATEPEC 55310 Estado de Mexico
1550,LIMEJE COMPUTACION SDE RL DE CV,AV CENTRAL 50 MANZANA 29 EDIFICIO CENTER PLAZAS LOC 75 PB VALLE DE ANAHUAC SECC FUENTES ECATEPEC DE MORELOS 55210 Estado de Mexico
1551,ARELMEX  SA DE CV,ONIMEX MZ 1 LT 33 SANTA MARIA TULPETLA ECATEPEC DE MORELOS 55418 Estado de Mexico
1552,EL REY DE JARDINES DE MORELOS  SA DE CV,AV JARDINES DE MORELOS 50 MZ 643 LTE 16 JARDINES DE MORELOS ECATEPEC 55070 Estado de Mexico
1553,"FORRAJES LA LLOSA,  SA DE CV",AV# VERACRUZ 6 nan VENTA DE CARPIO ECATEPEC DE MORELOS 55060 Estado de Mexico
1554,CONSUMIBLES PARA NEGOCIOS  SA DE CV,LAUREL EDIF B 40 6 AGRICOLA PANTITLAN IZTACALCO 8100 CDMX
1555,INMOBILIARIA TULTITLAN  SA DE CV,AV DEL PARQUE 1 nan LA QUEBRADA CUAUTITLAN IZCALLI 54769 Estado de Mexico
1556,OPERADORA DE REST. YBARES LA UNICA DE G UERRERO  SA DE CV,GUERRERO 258 nan GUERRERO CUAUHTEMOC 6300 CDMX
1557,"LUBRIAGSA, SA DE CV",LAZARO CARDENAS 2305 D 12 LAS TORRES GUADALAJARA 44920 Jalisco
1558,"PLASTIFLEX, SA DE CV",CALLE 3 98 nan PANTITLAN IZTACALCO 8100 CDMX
1559,COMERCIAL DE BASICOSLOS ALTOS  SA DE CV,AURELIA GUEVARA 2540 nan SAN ANDRES GUADALAJARA 44810 Jalisco
1560,"CHRISTINE, SA DE CV",ATLETICO DE BILBAO 66 nan ARBOLEDAS DEL SUR TLALPAN 14376 CDMX
1561,"COMERCIAL CARREND, SA DE CV",MIGUEL LAURENT 304 LOC A DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
1562,GRAFICA PUBLICIDAD  SA DE CV,VICENTE CORTES 27 nan JARDINES DE CATEDRAL ZAMORA 59670 Michoacan
1563,GUANTES Y EQUIPO INDUSTRIAL SA DE CV,CALLE 31 X 32 Y 34 NUM 205B nan FRANCISCO I MADERO MERIDA 97240 Yucatan
1564,"EL REY DEL ALUMINIO, SA DE CV",MEDRANO 1074 nan GRAL REAL GUADALAJARA 44400 Jalisco
1565,"ASTRO EMPAQUES, SA DE CV",ORIENTE 4 617 SECC 2 CIUDAD INDUSTRIAL MORELIA 58200 Michoacan
1566,"INDUSTRIAS REPLEMEX, SA DE CV",CLL GUILLERMO GLZ CAMARENA 56 nan COMPLEJO INDUSTRIAL CUAUTITLAN IZCALLI 54730 Estado de Mexico
1567,COMERCIAL FERTIREYSA SA DE CV,KM 1 CARR ZITACUARO HUETAMO SN nan INFONAVIT JACARANDAS ZITACUARO 61512 Michoacan
1568,INGENIERIA Y DESARROLLO DE SIST AIRE ACONDICIONADO SA CV,VOLCAN CAYAMBE 5606 nan PANORAMICA HUENTITAN GUADALAJARA 44259 Jalisco
1569,SUPER SERVICIO YEGUE SA DE CV,MIGUEL ALEMAN SN nan VILLA URSULO GALVAN URSULO GALVAN 91667 Veracruz
1570,DISTRIBUIDORA FRONTERIZA DEL SUR  SA DE CV,21A PRIVADA ORIENTE 8 nan CENTRO TAPACHULA TAPACHULA 30700 Chiapas
1571,SUPER LLANTAS COLIMAN  SA DE CV,CARRT JIQUILPAN MANZANILLO KM 220 SN nan EL TECOLOTE COLIMA 28090 Colima
1572,DULCES ALVAREZ HERMANOS SA DE CV,SIERRA GRANDE 2545 nan ESPERANZA GUADALAJARA 44300 Jalisco
1573,MADERAS Y DERIVADOS VANADIO SA DE CV,VANADIO 134 nan VALLE GOMEZ VENUSTIANO CARRANZA 15210 CDMX
1574,IMPULSORA VERACRUZANA MAT EQ P CONSTRUCCION  SA DE CV,JOAQUIN RAMIREZ CABA#AS 200 nan RAFAEL LUCIO XALAPA 91110 Veracruz
1575,"FIDARE, SA DE CV",CALLE CRACOVIA 54 10000 POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
1576,"LJ PELAYO Y CIA, SA DE CV",URANIO 289 nan NUEVA INDUSTRIAL VAL GUSTAVO A MADERO 7700 CDMX
1577,ABASTECEDORA INDUSTRIAL TREGLI SA DE CV,AV SAN RAFAEL 35 A nan SAN RAFAEL TLALNEPANTLA 54120 Estado de Mexico
1578,ENSOBRETADOS Y DERIVADOS  SA DE CV,PIONEROS DEL COPERATIVISMO 209 nan MEXICO NUEVO ATIZAPAN DE ZARAGOZA 52966 Estado de Mexico
1579,CASA CABRERA SUCESORES  SA DE CV,AV UNIVERSIDAD 1320 A EL PASEO SAN LUIS POTOSI 78320 San Luis Potosi
1580,PRODUCTOS HEMOBIOLOGICOS SA DE CV,11 DE AGOSTO DE 1859 MZ 176 LTE 2035 A LEYES DE REFORMA IZTAPALAPA 9310 CDMX
1581,HILOS FINOS Y REPRESENTACIONES  SA DE CV,CRISTOBAL COLON 952 1 MODERNA GUADALAJARA 44190 Jalisco
1582,COMPANIA HULERA AGUILA SA DE CV,LAGO LADOGA 209 nan ANAHUAC MIGUEL HIDALGO 11320 CDMX
1583,"DI SPAZZI, SA DE CV",EMILIANO ZAPATA 1103 nan SAN BERNARDINO TLAXCALANCINGO SAN ANDRES CHOLULA 72820 Puebla
1584,"ARCOIRIS DEL MAYO, SA DE CV",FRANCISCO I MADERO 62 nan HUATABAMPO CENTRO HUATABAMPO 85900 Sonora
1585,DESARROLLO EN TECNOLOGIA BIOMEDICA SA DE CV,TAMAULIPAS 127 5 CONDESA CUAUHTEMOC 6140 CDMX
1586,SISTEMA DE CONTROL NUMERICO Y AUTOMATIZACION  SA DE CV,MERCURIO 100 nan NUEVA LAS P#ENTES IV APODACA 66612 Nuevo Leon
1587,"MERCADO YEE,SRL DE CV",BLVD LAS HUERTAS 2762 nan COL LAS HUERTAS TIJUANA 22640 Baja California
1588,PANADERIAS DE CORDOBA SA DE CV,CALLE 15 417 nan CORDOBA CENTRO CORDOBA 94500 Veracruz
1589,PERFILES TUBULARES DE QUIROGA SA DE CV,PROL AV LAZARO CARDENAS SUR KM 1 SN nan CENTRO QUIROGA 58420 Michoacan
1590,APARATOS ELECTROMECANICOS VON HAUCKE  SA DE CV,CONSTITUCION 112 L 5 SANTA CATARINA CENTRO SANTA CATARINA 66350 Nuevo Leon
1591,TRANSPORTES ESPECIALIZADOS ORIZABENOS SA DE CV,NACIONAL 60 nan VICENTE GUERRERO RIO BLANCO 94735 Veracruz
1592,AVENSA  SA DE CV,PTE 140 502 1#A LINDAVISTA VALLEJO GUSTAVO A MADERO 7720 CDMX
1593,"BABY BASIC,  SA DE CV",AVENIDA DE LA CONVENCION DE 1914 NORTE 605 # CIRCUNVALACION NORTE AGUASCALIENTES 20020 Aguascalientes
1594,FABRICA DE TEJIDO DEPUNTO Y CONFECCIONE S OFELIA SA DE CV,DR ISIDRO CALERA 706 nan GREMIAL AGUASCALIENTES 20030 Aguascalientes
1595,MATERIALES DE CONSTRUCCION ALVAREZ HERNANDEZ SA DE CV,RIO COATZACOALCOS 76 nan COLINAS DEL LAGO CUAUTITLAN IZCALLI 54744 Estado de Mexico
1596,INDUSTRIPARTES PISCIS SA DE CV,CDA ALMACEN 1 LOC B nan BARRIO JAGUEY AZCAPOTZALCO 2519 CDMX
1597,"INTERTELEFONIA, SA DE CV",RIO TIBER 91 102 COL CUAUHTEMOC CUAUHTEMOC 6500 CDMX
1598,REFACCIONARIA JESULIN  SA DE CV,CARRETERA MEXICO TUXPAN KM 142 304 2DA SECCION LOS PINOS TULANCINGO DE BRAVO 43612 Hidalgo
1599,NORKIM S DE RL DE CV,RETORNO ALFREDO DEL MAZO 2 #151 LTE 6 EX#HACIENDA EL PEDRE ATIZAPAN DE ZARAGOZA 52918 Estado de Mexico
1600,MULTICOMMERCE INTERNATIONAL SA DE CV,CAMINO REAL DE BUENAVISTA SIN NUM nan BUENAVISTA ZUMPANGO 55635 Estado de Mexico
1601,OXIMETALES DE MEXICO SA DE CV,HIDALGO 115 nan SAN MATEO ACUITLAPIL NEXTLALPAN 55799 Estado de Mexico
1602,TRANSPORTES DE CARGACARRILLO SA DE CV,PILOTOS AVIADORES 154 nan AVIACION TOLUCA 50200 Estado de Mexico
1603,OPERADORA HOTELERA DE CHIHUAHUA SA DE CV,AVE UNIVERSIDAD 1305 nan SAN FELIPE I CHIHUAHUA 31203 Chihuahua
1604,TAURUS MICROSYSTEMS  SA DE CV,AV PRADERA 214 nan LA PRADERA CUERNAVACA 62170 Morelos
1605,CONSULTORIA PROGRAMAS Y PROYECTOS DEL EDO DE MEXICO  SA DE CV,LOMAS VERDES 480 PISO 1 LOMAS VERDES 2A SECCION NAUCALPAN 53120 Estado de Mexico
1606,"CONDUCCION MARITIMA, SA DE CV",RAYON 139 B FAROS VERACRUZ 91709 Veracruz
1607,POLIURETANOS TECNICOS INDUSTRIALES SA DE CV,CDA DE ESCAPE 15 B LT 1 MZ PARQUE INDUSTRIAL XA ECATEPEC DE MORELOS 55348 Estado de Mexico
1608,LA GRAN BARATA DE SONORA  SA DE CV,COSTA RICA 325 SUR CENTRO CAJEME 85000 Sonora
1609,SISTEMAS BIBLIOINFORMA  SA DE CV,9 OTE 8 nan ISIDRO FABELA TLALPAN 14030 CDMX
1610,MADERERIA ZONA NORTE SA DE CV,AV MUTUALISMO Y O AVENIDA E 425 nan ZNA NORTE TIJUANA 22000 Baja California
1611,EL ELEFANTE BANOS Y AZULEJOS SA DE CV,5 SUR 316 nan ATLIXCO CENTRO ATLIXCO 74200 Puebla
1612,COMERCIALIZADORA PROLI PAC  SA DE CV,DORA 108 3 SAN LORENZO XICOTENCATL IZTAPALAPA 9130 CDMX
1613,FABRICA DE ESCOBAS YTRAPEADORES MARIA J OSE  SA DE CV,TARASCOS SUR 2747 nan INDUSTRIAL EL PALMIT CULIACAN 80160 Sinaloa
1614,SOLAR PLASTIC  SA DE CV,LAS CAMELIAS 14 nan BUGAMBILIAS PUEBLA 72580 Puebla
1615,LIBRERIAS COYOACAN  SA DE CV,ORTEGA 27 LOC C VILLA COYOACAN COYOACAN 4000 CDMX
1616,"DELSYS, SA DE CV",BOULEVARD VIADUCTO PRESIDENTE MIGUEL ALEMAN 771 C 502 PIEDAD NARVARTE BENITO JUAREZ 3000 CDMX
1617,CORPORATIVO PROFESIONAL ALFA  SA DE CV,RIO DE LA PLATA 702 nan LA ESTRELLA TORREON 27010 Coahuila
1618,ESCALANTE GUERRA SELECTORA DE PERSONAL  SA DE CV,AIDA BALTAZAR 4020 MZA 6 ANEXA 20 DE NOVIEMBR TIJUANA 22100 Baja California
1619,"TEJIDOS NAVA,  SA DE CV",LAGO ZIRAHUEN 6 nan ANAHUAC MIGUEL HIDALGO 11320 CDMX
1620,"QUIMICA PH, SA DE CV",GUILLERMO GONZALEZ CAMRENA 24 nan COMPLEJO INDUSTRIAL CUAUTITLAN IZCALLI 54730 Estado de Mexico
1621,"EUROGLAS, SA DE CV",UNIDAD NACIONAL 3044 nan RESIDENCIAL PATRIA ZAPOPAN 45160 Jalisco
1622,NISHIKAWA INDUSTRIAL SA DE CV,CARRETERA TRANSPENINSULAR 7 nan VALLE DORADO ENSENADA 22890 Baja California
1623,HERRAMIENTAS SOLDADURAS Y SERVICIOS DE OCCIDENTE SA DE CV,PADRE KINO 1080 nan ALCALDE BARRANQUITAS GUADALAJARA 44270 Jalisco
1624,EL CONFITERO LAGUNERO  SA DE CV,MUZQUIZ  SUR 396 nan CENTRO TORREON 27000 Coahuila
1625,HOTEL VALLES  SA DE CV,CARRET MEXICO LAREDO NORTE 36 nan CIUDAD VALLES CENTRO CIUDAD VALLES 79000 San Luis Potosi
1626,CONTROL Y CONFORT SARESO  SA DE CV,LOS ENCINOS 314 nan NI#OS HEROES TAMPICO 89359 Tamaulipas
1627,INSUMOS Y HERRAMIENTAS DEL NORTE  SA DE CV,KM 32 CARR CUAUHT RUBIO SN nan ALVARO OBREGON CUAUHTEMOC 31610 Chihuahua
1628,BUNGALOWS ZICATELA  SA DE CV,DEL MORRO SN nan MARINERO SANTA MARIA COLOTEPEC 70934 Oaxaca
1629,"AGL LEGASPI, SA DE CV",AV 503 143 nan SAN JUAN DE ARAGON 1AY2A SECC GUSTAVO A MADERO 7969 CDMX
1630,EQUIPOS Y HERRAMIENTAS LIDERFOX SA DE CV,VENECIA 259 C FRACC LAS MERCEDES SAN LUIS POTOSI 78394 San Luis Potosi
1631,INDUSTRIAL CONSTRUCTOR PENINSULAR SA CV,CALLE 10 LOTE 10 nan SAN PEDRO NOH PAT KANASIN 97370 Yucatan
1632,"CAMPERS Y BANOS, SA DE CV",CADIZ 213 nan ALAMOS BENITO JUAREZ 3400 CDMX
1633,DON VENANCIO PANADERIA  SA DE CV,RECIFE 684 LOC E LINDAVISTA GUSTAVO A MADERO 7300 CDMX
1634,PRECISION DIESEL Y REFACCIONES  SA DE CV,CARRETERA FEDERAL MEXICO TUXPAN KM 142 306 nan LOS PINOS 2A SECCION TULANCINGO DE BRAVO 43612 Hidalgo
1635,"METALURGICA HUINALA, SA DE CV",EPIFANIO SANCHEZ 305 nan EL MILAGRO APODACA 66634 Nuevo Leon
1636,"INDUSTRIAS DELTA, SA DE CV",32 NORTE 207 nan COL STA BARBARA PUEBLA 72380 Puebla
1637,INSELEC  SA DE CV,AV HIDALGO 102 nan SAN JUAN AMECAMECA 56905 Estado de Mexico
1638,PROVEEDORA INDUSTRIAL Y SANITARIA DE CHIHUAHUA  SA DE CV,7A 7106 nan AEROPUERTO CHIHUAHUA 31384 Chihuahua
1639,AGRICEL  SA DE CV,MINERIA 201 nan FRACC IND LAS PALMAS SANTA CATARINA 66350 Nuevo Leon
1640,PROTEINAS MARINAS Y AGROPECUARIAS  SA DE CV,2 CANAS 2775 nan LA NOGALERA GUADALAJARA 44470 Jalisco
1641,"CMP PRATSA, SA DE CV",CALLE 8 2261 A nan ZIND GUADALAJARA 44940 Jalisco
1642,MADERAS DE ACAPULCO LA FE SA DE CV,LAZARO CARDENAS 863 nan LAS CRUCES ACAPULCO DE JUAREZ 39770 Guerrero
1643,EL ESTUDIO AUDIOSERVICIOS CREATIVOS  SA DE CV,ELEFANTE 125 nan COL DEL VALLE BENITO JUAREZ 3100 CDMX
1644,"VIDRIERIA BISMARK, SA DE CV",BISMARK 18 B MODERNA BENITO JUAREZ 3510 CDMX
1645,INTEGRADORA. DE SERVICIOS INDUSTRIALES  SA DE CV,CONDOR 294 nan SAN MIGUELITO IRAPUATO 36557 Guanajuato
1646,"MEDIPAR, SA DE CV",TAMAULIPAS 45 nan SANTA LUCIA ALVARO OBREGON 1500 CDMX
1647,RECA UNIFORMES INDUSTRIALES  SA DE CV,AV REVOLUCION 411 nan ANALCO GUADALAJARA 44450 Jalisco
1648,INDUSTRIAS SAN VICENTE  SA DE CV,LAGO PONIENTE 16 108 AMERICAS UNIDAS BENITO JUAREZ 3610 CDMX
1649,HALTER DIESEL DE MEXICO SA DE CV,AVENIDA SAN ANTONIO 47 B nan SAN PEDRO DE LOS PIN BENITO JUAREZ 3800 CDMX
1650,QUIMICA BICENTENARIODE LA INDEPENDENCIA  SA DE CV,CALZADA DEL EJERCITO 260 A 5 OBRERA GUADALAJARA 44420 Jalisco
1651,"UNIFORMES DITESA, SA DE CV",CALLE 28 47 3ER PI COL OLIVAR DEL CONDE SECC 2 ALVARO OBREGON 1408 CDMX
1652,TRANSPORTES COMERCIAL VILCHIS  SA DE CV,SN IGNACIO 200 nan LOPEZ COTILLA SAN PEDRO TLAQUEPAQUE 45615 Jalisco
1653,ESPECIALISTAS EN PAPAYAS  SA DE CV,RUBENS 5256 nan EUCALIPTO VALLARTA ZAPOPAN 45020 Jalisco
1654,FASTER MAYOREO SA DE CV,ALVARO OBREGON 266 38 SAN JUAN DE DIOS GUADALAJARA 44360 Jalisco
1655,SERVICIOS CONCE  SA DE CV,CARRETERA ESTATAL HUANIMARO EL RODEO KM 1 620 nan HUANIMARO CENTRO HUANIMARO 36990 Guanajuato
1656,GRUPO CONSTRUCTOR E INMOBILIARIA MAJESA  SA DE CV,NUEVA 26 nan SECC SEGUNDA CONTLA DE JUAN CUAMATZI 90670 Tlaxcala
1657,MANBREAKER ELECTRIC  SA DE CV,SUR 119 2404 nan GABRIEL RAMOS MILLAN SECC TLAC IZTACALCO 8720 CDMX
1658,HABILITADORA DE CRISTALERIAS MEXICANAS  SA DE CV,CAFETAL 123 nan GRANJAS MEXICO IZTACALCO 8400 CDMX
1659,TRIXBOX DE MEXICO SA DE CV,ANGEL URRAZA EJE 6 SUR 1704 nan VERTIZ NARVARTE BENITO JUAREZ 3600 CDMX
1660,"ORGANIZACION RODACO, SA DE CV",TRIGO 7 nan EX#EJIDO DE LA MAGDALENA MIXIU IZTACALCO 8010 CDMX
1661,ACONDICIONAMIENTO DESISTEMAS AMBIENTALE S  SA DE CV,CIRCUITO RIO SALINAS 23 DEP 401 PASEOS DE CHURUBUSCO IZTAPALAPA 9030 CDMX
1662,GRUPO NOTYPRESS  SA DE CV,A IL 237 A nan GRANJAS MEXICO IZTACALCO 8400 CDMX
1663,INNOVATION IMA SA DE CV,CAFETAL 79 4 GRANJAS MEXICO IZTACALCO 8400 CDMX
1664,DISTRIBUCION Y COMERCIALIZACION DE INSUMOS DICOMER  SA DE CV,JAVIER MARTINEZ VALLE 313 BIS nan ESCUADRON 201 IZTAPALAPA 9060 CDMX
1665,QUIOMEDIC  SA DE CV,AVENIDA ALFREDO DEL MAZO 15 A 3C ######## PARQUE INDUSTRIAL EL CERRILLO LERMA 52000 Estado de Mexico
1666,SOLUCIONES Y ENLACESLOGISTICOS  SA DE CV,BENITO JUAREZ 54 SN OZUMBA DE ALZATE OZUMBA 56800 Estado de Mexico
1667,CONCEPTOS INTERNACIONALES DE BELLEZA  SA DE CV,AV COYOACAN 416 nan DEL VALLE BENITO JUAREZ 3100 CDMX
1668,RAD FISICA APLICADA  SA DE CV,ANICETO ORTEGA 817 309 DEL VALLE BENITO JUAREZ 3100 CDMX
1669,EDC VEL MOTORS  SA DE CV,AV REVOLUCION 572 nan SAN PEDRO DE LOS PIN BENITO JUAREZ 3800 CDMX
1670,GSM COMUNICACIONES  SA DE CV,EDIF A 4 204 nan LOMAS DE PLATEROS ALVARO OBREGON 1480 CDMX
1671,"CONGRESOS, CONVENCIONES EVENTOS SA DE CV",SAN BORJA 810 nan DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
1672,HM CONSULTORES EN RECURSOS HUMANOS SA DE CV,PASCUAL OROZCO 12 C3 P1 INT1 SAN LORENZO LA CEBADA XOCHIMILCO 16035 CDMX
1673,COMERSA  SA DE CV,C LUZ SAVINON 1027 DESP 208 NARVARTE PONIENTE BENITO JUAREZ 3020 CDMX
1674,CONSULTORIA EN TECNOLOGIAS TIMORVEL  SA DE CV,ANICETO ORTEGA 817 DEPT D nan DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
1675,DISTRIBUIDORA DE CARNES IDEAL  SA DE CV,PITAGORAS 616 LOC 173 NARVARTE BENITO JUAREZ 3020 CDMX
1676,GOLIATH ROCK DRILL SDE RL DE CV,MITLA 137 B NARVARTE PONIENTE BENITO JUAREZ 3020 CDMX
1677,"PERMOHTEK, SA DE CV",CUAUTITLAN 103 nan CUMBRIA CUAUTITLAN IZCALLI 54740 Estado de Mexico
1678,RAMIREZ CERVANTES A UTOMOTRIZ  SA DE CV,ORQUIDEAS 44 nan PRADO SAN MATEO NAUCALPAN 53240 Estado de Mexico
1679,DIAZ GONZALEZ INGENIERIA SA DE CV,BLV VALLE DORADO 34 PISO 1 VALLE DORADO# TLALNEPANTLA DE BAZ 54020 Estado de Mexico
1680,AUTOMATIZACION CONTROL Y SERVICIO  SA DE CV,CERIFANTES MZ 5 LT 3 nan TULTITLAN DE MARIANO TULTITLAN 54945 Estado de Mexico
1681,KLASE  SA DE CV,AVENIDA HIPODROMO 12 4 SAN MIGUEL XOCHIMANGA ATIZAPAN DE ZARAGOZA 52927 Estado de Mexico
1682,ARESA TECHNOLOGIES AND SOLUTIONS  SA DE CV,MARIA LUISA 28 nan RANCHO SAN ANTONIO TLALNEPANTLA DE BAZ 54070 Estado de Mexico
1683,POTENCIA MOVIL SA DE CV,LAGO TUS 39 101 ANAHUAC I SECCION MIGUEL HIDALGO 11320 CDMX
1684,ADVISER ENGINEERING  SA DE CV,AVESTRUZ 3 nan LAS ARBOLEDAS ATIZAPAN DE ZARAGOZA 52950 Estado de Mexico
1685,INGENIERIA Y DISENO EN LUBRICACION SA DE CV,ORIENTE 180 378 5 MOCTEZUMA 2A SECCION VENUSTIANO CARRANZA 15530 CDMX
1686,GUAGNELLI AUTOMOTRIZ SA DE CV,A ESTADO DE MEXICO 291 CASA8 SANTIAGUITO METEPEC 52140 Estado de Mexico
1687,SISTEMAS ELECTRONICOS Y DE RADIOCOMUNICACION  SA DE CV,ARAGON 4 87 P 1 ALAMOS BENITO JUAREZ 3400 CDMX
1688,"INDUSTRIAL EQUIGAS, SA DE CV",CALLE 26 A 6 nan INDUSTRIAL SAN PABLO TLALNEPANTLA DE BAZ 54170 Estado de Mexico
1689,SPEED POLEAS  SA DE CV,DE LOS REMEDIOS 26   #LT MZ PROGRESO NACIONAL AM GUSTAVO A MADERO 7650 CDMX
1690,C.H. COMERCIALIZADORA DE PRODUCTOS INDUSTRIALES  SA DE CV,PERLILLAR 99 nan PROGRESO NAL GUSTAVO A MADERO 7600 CDMX
1691,GRAFIC GOLD  SA DE CV,CALLE  MORELOS 19 nan SAN JUAN IXTACALA TLALNEPANTLA DE BAZ 54160 Estado de Mexico
1692,INVERSIONISTAS MEXICANOS EN MEDIOS SA DE CV,PTE 128 787 BOD 12 INDUSTRIAL VALLEJO AZCAPOTZALCO 2300 CDMX
1693,ILAF VIDRIO MEXICANO SA DE CV,5 DE MAYO SN nan SAN SEBASTIAN ZUMPANGO 55600 Estado de Mexico
1694,GRUPO EMPANDA  SA DE CV,AV VASCO DE QUIROGA 3900 TORRE A PISO 10 STA FE CUAJIMALPA CUAJIMALPA DE MORELOS 5348 CDMX
1695,MONTACARGAS VALLEJO  SA DE CV,PERLILLAR 25 ######## AMPLIACION PROGRESO GUSTAVO A MADERO 7650 CDMX
1696,BIQ CONSORCIO AMBIENTAL  SA DE CV,CALLE 2 MZ K LT20 GUADALUPE PROLETARIA GUSTAVO A MADERO 7670 CDMX
1697,COMERCIALIZADORA MALQUIN  SA DE CV,OAXACA 64 nan VALLE CEYLAN TLALNEPANTLA DE BAZ 54150 Estado de Mexico
1698,"JONA INTERNACIONAL, SA DE CV",AV FERROCARRIL DE CUERNAVACA 214 nan POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
1699,TEXTIFLEX  SA DE CV,AV CAMARON 29 nan JUSTO SIERRA CARMEN 24114 Campeche
1700,BW COMERCIAL  SA DE CV,EMILIANO ZAPATA 111 nan SANTIAGO ATEPETLAC GUSTAVO A MADERO 7640 CDMX
1701,ADOLL SERVICIOS GERENCIALES Y DE ORGANIZACION  SA DE CV,515 22 nan SAN JUAN DE ARAGON I SECCION GUSTAVO A MADERO 7969 CDMX
1702,ESPECIALISTA EN TECNOLOGIA OFTALMICA  SA DE CV,MOTOLINIA 25 310 CENTRO #AREA 1# CUAUHTEMOC 6000 CDMX
1703,LONJA MERCANTIL PANIFICADORA LA ARAGON SA DE CV,606 149 nan ARAGON GUSTAVO A MADERO 7000 CDMX
1704,GRUPO ABEL Y BLANC  SA DE CV,JOSE MARTI 32 5 TACUBAYA MIGUEL HIDALGO 11870 CDMX
1705,SUDBER TEXTIL  SA DE CV,ING ANTONIO NARRO ACUNA 124B nan INDUSTRIAL GUSTAVO A MADERO 7800 CDMX
1706,"IZ COMUNICACIONES,  SA DE CV",BORDO 71 nan VALLE GOMEZ VENUSTIANO CARRANZA 15210 CDMX
1707,TERMOTRAN  SA DE CV,RUIZ CORTINES OTE 239 20 SUR LA VICTORIA GUADALUPE 67110 Nuevo Leon
1708,COMERCIALIZADORA ALAMO CINCO  SA DE CV,ANILLO PERIFERICO 1201 D COLINAS DE SAN JERON MONTERREY 64630 Nuevo Leon
1709,INMOBILIARIA DACCARETT  SA DE CV,BOSQUES DEL NORUEGA 835 nan BOSQUES DEL VALLE 5TO SECTOR SAN PEDRO GARZA GARCIA 66250 Nuevo Leon
1710,ALIMENTOS LOCH SA DE CV,RIO VERDE 147 nan MIRAVALLE MONTERREY 64660 Nuevo Leon
1711,GRUPO AKRILART SA DE CV,RIO COLORADO 225 OTE L4 DEL VALLE ORIENTE SAN PEDRO GARZA GARCIA 66260 Nuevo Leon
1712,DISTRIBUCIONES PICACHOS  SA DE CV,ANILLO PERIFERICO 1309 4 COLINAS DE SAN JERON MONTERREY 64630 Nuevo Leon
1713,GRUPO GONIG SA DE CV,TUCUMAN 1906 nan RESIDENCIAL LA ESPA# MONTERREY 64820 Nuevo Leon
1714,CTS ACCESORIOS S DE RL DE CV,MANUEL MARIA DE LLANO OTE 142 MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
1715,COMUNICACION TECNOLOGICA TV  SA DE CV,BUENOS AIRES 27 nan ALTAVISTA MONTERREY 64840 Nuevo Leon
1716,RECOLECCIONES ECOLOGICAS SA DE CV,AV REVOLUCION 2000 E 1 BUENOS AIRES MONTERREY 64800 Nuevo Leon
1717,COMERCIALIZADORA LASI SA DE CV,ROMULO DIAZ DE LA VEGA PTE 1812 nan INDUSTRIAL MONTERREY 64299 Nuevo Leon
1718,AGLAN  SA DE CV,AV EUGENIO GARZA SADA SUR 3755 L A22 CONTRY MONTERREY 64860 Nuevo Leon
1719,MCS NETWORK SOLUTION SA DE CV,DISTRITO B3 206 nan LEONES MONTERREY 64600 Nuevo Leon
1720,FASER FRP ENGINEERING  SA DE CV,VENTURA ALONSO 113 ######## LAZARO CARDENAS GENERAL ESCOBEDO 66058 Nuevo Leon
