,nombre,direccion
916,EINDUS S DE RL DE CV,CDA FRAY JUNIPERO SERRA 43 nan CIMATARIO QUERETARO 76030 Queretaro
917,REFACCIONARIA FRONTERA SUR SA DE CV,ALVARO OBREGON 269 A CENTRO OTHON P BLANCO 77000 Quintana Roo
918,EQUIPOS Y REFACCIONES DE CHETUMAL  SA DE CV,4 DE MARZO 397 nan GONZALO GUERRERO OTHON P BLANCO 77020 Quintana Roo
919,ROMMA ESPECIALIZADA  SA DE CV,FLORES MAGON 347 nan MARTINEZ ROOS OTHON P BLANCO 77016 Quintana Roo
920,TLAPALERIA EL CANDADO  SA DE CV,AV SUNYAXCHEN MANZ 5 56 nan SM 25 BENITO JUAREZ 77509 Quintana Roo
921,COMSA MEXICANA  SA DE CV,AV RIO AMAZONAS MANZANA 16 LOTE 18 NO 16 nan SUPERMANZANA 525 BENITO JUAREZ 77534 Quintana Roo
922,GRUPO ADOCAR  SA DE CV,CALLE 3 MANZANA 23 LOTE 23 UP26 SM 301 BENITO JUAREZ 77560 Quintana Roo
923,OPERADORA HOTEL OJO DE AGUA  SA DE CV,MZA 2 LTE 16 nan SMZA 2 FRACC OJO DE AGUA BENITO JUAREZ 77580 Quintana Roo
924,"ARQALUM Y ASOCIADOS, SA DE CV",CALLE 6 MZ 42 LT 5 SMZ 63 BENITO JUAREZ 77513 Quintana Roo
925,TENDENCIAS LINDA LINEA  SA DE CV,CIRCUITO MAR BALTICO 58A MANZANA 10 LOTE 3 SN SM 500 VILLAS DEL MA BENITO JUAREZ 77535 Quintana Roo
926,AIR SEA CARGO  SA DE CV,CALLE MONTE LIBANO MZ 61 L 61 UP BODEGA 11A INT 2 SM 301 BENITO JUAREZ 77560 Quintana Roo
927,SPM LOGISTICA  SA DE CV,CALLE MONTE LIBANO MZ 61 L 61 UP BODEGA 11A INT 1 SM 301 BENITO JUAREZ 77560 Quintana Roo
928,EXCELENCE HC  SA DE CV,AV UXMAL MZ 24 LT 44 23 Y 27 nan SMZ 22 BENITO JUAREZ 77500 Quintana Roo
929,TRANSPORTES TURISTICOS DARMAU  SA DE CV,CALLE 38 MZA 48 LOTE 1 Y 2 EDIF C DEPTO 8 REGION 92 FRACC LOS BENITO JUAREZ 77516 Quintana Roo
930,R.C.U. CANCUN  SA DE CV,CALLE COYUCA SM 30 MZ 03 LOTE 18 27 SUPERMANZANA 30 BENITO JUAREZ 77509 Quintana Roo
931,SOUTHWEST MEDIA GROUP  SA DE CV,AV BONAMPAK LOCAL 101 MZ 1 SECCION C N1 LOTE 3 nan SM 3 BENITO JUAREZ 77500 Quintana Roo
932,OPERADORA FERAZ  SA DE CV,CALLE 14 MZA 52 LT 11 nan REGION 93 BENITO JUAREZ 77517 Quintana Roo
933,GRUPO IMPULSOR DE SOLUCIONES CA  SA DE CV,NADER MZA 4 RTNO 3 N 32 LT 27 OF 104 SUPERMANZANA 2A CENT BENITO JUAREZ 77500 Quintana Roo
934,COMBUSTIBLES DE CANCUN  SA DE CV,AV LABNA  MANZNANA 1 LOTE 3 nan SMZA 35 BENITO JUAREZ 77508 Quintana Roo
935,EXPOSICIONES Y CONGRESOS DE QUINTANA ROO SA DE CV,NARANJA 16 SMZ 2 A CENTRO BENITO JUAREZ 77500 Quintana Roo
936,TELECOMUNICACIONES MEGACOS  SA DE CV,CALLE IGNACIO ALTAMIRANO MANZANA 7 LOTE 2 8 REG 223 BENITO JUAREZ 77517 Quintana Roo
937,"HACIENDA STEFANIA,  SA DE CV",BLVD KUKULCAN  KM 13#5 SECC A 2A ETAPA nan ZONA HOTELERA BENITO JUAREZ 77500 Quintana Roo
938,ARTE MEXICANO Y DEL CARIBE  SA DE CV,5TA AV NORTE ES CALLE 30 NORTE MZA 64 LOTE 3 340 nan XAMAN HA SOLIDARIDAD 77710 Quintana Roo
939,ARTE TAXCO  SA DE CV,5A AV NORTE LA nan CENTRO SOLIDARIDAD 77710 Quintana Roo
940,PARA MUESTRA UN BOTON  SA DE CV,AVENIDA 5 LOTE 7 MZA 4 ######## PLAYA DEL CARMEN CENTRO SOLIDARIDAD 77710 Quintana Roo
941,INGARPRO MEXICO  SA DE CV,CIRCUITO SELVA MAR MZA 29 LT 2 N 103 103 ######## SELVAMAR SOLIDARIDAD 77727 Quintana Roo
942,TODO PASA  SA DE CV,5TA MANZANA 28 LOTE 10 LOCAL 5 CENTRO SOLIDARIDAD 77710 Quintana Roo
943,SASCAB  SA DE CV,CALLE 104 MZA 511 LTE 18 nan PCN COLOSIO SOLIDARIDAD 77710 Quintana Roo
944,MEXICAN CARIBBEAN  SA DE CV,AV JUAREZ PLAZA JUAREZ EXT 187 LOC 6 CENTRO SOLIDARIDAD 77710 Quintana Roo
945,GRUPO INDUSTRIAL CIBELSA SA DE CV,VICENTE RIVERA 139 A nan NUEVO PASEO SAN LUIS POTOSI 78320 San Luis Potosi
946,DC SAN LUIS  SA DE CV,MORELOS 495 nan OTRA NO ESPECIFICADA EN EL CAT SAN LUIS POTOSI 78422 San Luis Potosi
947,TUBERIAS Y VALVULAS DEL POTOSI  SA DE CV,CAMINO CA#ADA DEL LOBO 189 nan BELLAS LOMAS SAN LUIS POTOSI 78210 San Luis Potosi
948,SERVICIOS Y REFACCIONES MARTINEZ DIAZ DELEON  SA DE CV,REP DE GUATEMALA 267 nan SATELITE FRANCISCO I SAN LUIS POTOSI 78380 San Luis Potosi
949,MULTISERVICIOS INDUSTRIALES Y MAQUINARIA SA DE CV,SANTANDER 100 nan FRACC JARDINES DE OR SAN LUIS POTOSI 78390 San Luis Potosi
950,MANUFACTURAS CABRERA SA DE CV,HOMERO 470 nan AGUAJE SAN LUIS POTOSI 78398 San Luis Potosi
951,LLANTAS Y ACCESORIOSMOTRICES  SA DE CV,ANILLO PERIFERICO 144 nan PRADOS SAN VICENTE 2 SAN LUIS POTOSI 78394 San Luis Potosi
952,MEXICANA DE RIEGOS  SA DE CV,AV DR SALVADOR NAVA MARTINEZ 248 nan EL PASEO SAN LUIS POTOSI 78320 San Luis Potosi
953,DIVISIONES Y PLAFONES NEXT  SA DE CV,CARR MATEHUALA KM 426 121 nan LA RAZA SOLEDAD DE GRACIANO SANCHEZ 78433 San Luis Potosi
954,"GIGATEC, SA DE CV",ANTONIO DE RODA 149 nan JOSE DE GALVEZ SAN LUIS POTOSI 78396 San Luis Potosi
955,DESARROLLOS LOCK DE SAN LUIS  SA DE CV,BLV ROCHA CORDERO 2     #3 2 PRIVADAS DEL PEDREGA SAN LUIS POTOSI 78295 San Luis Potosi
956,ABARROTES EL COMPETIDOR  SA DE CV,RIO HUMAYA Y TAMAZULA 1232 nan BRISAS DEL MAR MAZATLAN 82016 Sinaloa
957,REGLAS Y SERVICIOS ESCOLARES  SA DE CV,CERRO DEL VIGILANTE 100 nan LOMAS DE MAZATLAN MAZATLAN 82110 Sinaloa
958,MEGA IMPRESION DIGITAL  SA DE CV,AV DEL MAR 6 nan FLAMINGOS MAZATLAN 82149 Sinaloa
959,INGENIERIA NAVAL DELPACIFICO SA DE CV,AVE PUERTO DE VERACRUZ 16 1 CASA REDONDA MAZATLAN 82059 Sinaloa
960,PROCESADORA Y COMERCIALIZADORA DE MARISCOS TIRADO  SA DE CV,PUERTO MADERO 11 nan ALFREDO V BONFIL MAZATLAN 82050 Sinaloa
961,"AZTECA LIGHTING,  SA DE CV",SIERRA INDIA 211 nan LOMAS DE MAZATLAN MAZATLAN 82110 Sinaloa
962,CRETCO  SA DE CV,RAFAEL BUELNA 618 A BENITO JUAREZ MAZATLAN 82180 Sinaloa
963,MARINE SF  SA DE CV,PUERTO MAZATLAN 6 A ALFREDO V BONFIL MAZATLAN 82050 Sinaloa
964,EMPRENDEDORES DEL PACIFICO  SA DE CV,CALL TEOFILO NORIS 48 B ROSARIO ROSARIO 82800 Sinaloa
965,FRUTICOLA ACRISEL SA DE CV,JULIO RIOS TIRADO 88 nan EL ROSARIO CENTRO ROSARIO 82800 Sinaloa
966,ELECTROMECANICA Y DETRANSPORTADORES  SA DE CV,DEL PLANETARIO 28 nan PARQUE INDUSTRIAL SO HERMOSILLO 83297 Sonora
967,SERVICIOS DE EXPORTACION E IMPORTACION  SA DE CV,23 32 nan GUAYMAS CENTRO GUAYMAS 85400 Sonora
968,SERVICIOS ADMINISTRATIVOS ALMAGRE  SA DE CV,ABELARDO L RODIGUEZ 180 nan CENTRO GUAYMAS 85400 Sonora
969,DINAMICA DE NOGALES  SA DE CV,TORRE DEL MAR 17 nan LAS TORRES NOGALES 84000 Sonora
970,CMLG AUTOS NACIONALES SONORA  SA DE CV,BLVD LUIS D COLOSIO 2458 nan LUIS DONALDO COLOSIO DEPORTIVA NOGALES 84094 Sonora
971,MRF DISTRIBUIDORA  SA DE CV,TORRE DEL MAR 15 nan JARDINES DE LA MONTA NOGALES 84063 Sonora
972,ACEROS Y FERRETERIA BELTRAN  SA DE CV,CALLE MELCHOR OCAMPO SN nan NACOZARI DE GARCIA NACOZARI DE GARCIA 84340 Sonora
973,DISTRIBUIDORA KRDNS  SA DE CV,CARRETERA  A BAHIA DE KINO SIN NUME nan MIGUEL ALEMAN CENTRO HERMOSILLO 83344 Sonora
974,IMPULSORA NACIONAL DE INNOVACION TECNOLOGICA  SA DE CV,IGNACIO ZARAGOZA 105 nan ATASTA DE SERRA CENTRO 86100 Tabasco
975,VARQUIM INDUSTRIALES SA DE CV,TULIPAN AFRICANO 72 MZ 15 LA PARRILLA II CENTRO 86280 Tabasco
976,MULTISERVICIO AUTOMOTRIZ LOS OLIVOS  SA DE CV,JUAN ALDAMA 519 nan TAMULTE CENTRO 86150 Tabasco
977,CONSTRUCTORA MADE INGENIEROS  SA DE CV,CALLE INDEPENDENCIA 299 nan TAMULTE CENTRO 86150 Tabasco
978,"CLIMAS DE TABASCO, SA DE CV",AV ADOLFO RUIZ CORTINES 712 nan LOPEZ MATEOS CENTRO 86040 Tabasco
979,GEOVICON  SA DE CV,PRL PASEO USUMACINTA EDIF DON JOSE D 5000 DEPTO101 EL COUNTRY CENTRO 86039 Tabasco
980,COMERCIALIZADORA PINO SUAREZ  SA DE CV,CARRETERA VILLAHERMOSA A NACAJUCA KM 1 ######## JOSE MARIA PINO SUAR CENTRO 86029 Tabasco
981,ABACO DEL SUR SA DE CV,IGNACIO GUTIERREZ 108 1 GIL Y SAENZ CENTRO 86080 Tabasco
982,METASOLUTIONS DE MEXICO  SA DE CV,ISLAS SICILIA MANZANA 1 CASA 11 nan ISLAS DEL MUNDO CENTRO 86126 Tabasco
983,HORSTMAN SEAFOODS  SA DE CV,VENUSTIANO CARRANZA SN A CHILTEPEC PARAISO 86620 Tabasco
984,SERVIPLUS GASOLINERO SA DE CV,AVENIDA PERIFERICO SIN NUME nan CUNDUACAN CENTRO CUNDUACAN 86690 Tabasco
985,DISTRIBUIDORA DE ARTICULOS POPULARES  SA DE CV,IGNACIO ALLENDE 110 nan FRACC UNID NACIONAL CIUDAD MADERO 89510 Tamaulipas
986,TECNOFLUIDOS DEL GOLFO  SA DE CV,EMILIANO ZAPATA 510 nan FIDEL VELAZQUEZ ALTAMIRA 89602 Tamaulipas
987,CASA DE ELECTRICIDAD SA DE CV,BOLIVIA 308 L2 LATINOAMERICANO TAMPICO 89329 Tamaulipas
988,PROCESADORA DE CAMARON Y ALIMENTOS D MAR SA DE CV,GRAL HERIBERTO JARA 1054 nan MORELOS TAMPICO 89290 Tamaulipas
989,COMERCIALIZADORA INTEGRAL DIKISA  SA DE CV,CALLE DEL CHIJOL 113 nan HACIENDA DEL RUL TAMPICO 89364 Tamaulipas
990,PETROLAM  SA DE CV,TURQUESA 105 nan FRACTO CHAIREL 33 TAMPICO 89219 Tamaulipas
991,CELYREC  SA DE CV,ARISTOTELES 77 PISO 5 POLANCO V SECCION MIGUEL HIDALGO 11560 CDMX
992,SERVICIOS INTEGRALESALTAIR  SA DE CV,MIGUEL RAMOS 401 NTE nan LUNA LUNA CIUDAD MADERO 89514 Tamaulipas
993,COMERCIALIZADORA MILUSOS  SA DE CV,AV AYUNTAMIENTO 1006 A A MARTOCK TAMPICO 89170 Tamaulipas
994,LABORATORIOS DE ANALISIS CLINICOS CURIE  SA DE CV,GOCHICOA 401 nan TAMPICO CENTRO TAMPICO 89000 Tamaulipas
995,AUTO CENTER LAS TORRES  SA DE CV,CARRETERA TAMPICO MANTE 100 0 MEXICO TAMPICO 89348 Tamaulipas
996,DIPROS TECHNOLOGIES  SA DE CV,HIDALGO 108 nan MEXICO TAMPICO 89348 Tamaulipas
997,GRUPO INTERNACIONAL GAMMA  SA DE CV,PINO 111 nan DEL BOSQUE TAMPICO 89318 Tamaulipas
998,AGENCIA ROJAS VELA YASOC SA DE CV,REVOLUCION HUMANISTA 75 A TAMPICO ALTAMIRA ALTAMIRA 89605 Tamaulipas
999,IDENTIDAD FINANCIERADE NEGOCIOS E INTEG RACION DE RH SA CV,PROL AV HIDALGO 5004 305 A PETROLERA CHAIREL TAMPICO 89219 Tamaulipas
1000,VETERINARIA SALVE SA DE CV,EMILIO CARRANZA 3 nan CENTRO SANTA CRUZ TLAXCALA 90640 Tlaxcala
1001,SACI TLAXCALA  SA DE CV,BOULEVARD OCOTLAN 3 nan SAN GABRIEL CUAUTLA TLAXCALA 90117 Tlaxcala
1002,COBERTORES Y TEXTILES NACIONALES LOVI SA DE CV,RUIZ CORTINEZ 49 A SAN BUENAVENTURA ATEMPAN TLAXCALA 90010 Tlaxcala
1003,INMOBILIARIA ABI-ROMA  SA DE CV,AV ORION SUR 502 11 SAN ANDRES CHOLULA SAN ANDRES CHOLULA 72810 Puebla
1004,LOOPSCONTROL  SA DE CV,LOS PRINCIPES 2 ######## SAN MIGUEL TLAMAHUCO TOTOLAC 90160 Tlaxcala
1005,SUPERSERVICIO SAETA  SA DE CV,LIBRAMIENTO DE LA Y GRIEGA HUAMANTLA SN nan SANTA ANITA HUILOAC APIZACO 90407 Tlaxcala
1006,MAQUINADOS INDUSTRIALES JANKEN  SA DE CV,CAMPINAS 1411 ######## LOMA SANTA ANITA APIZACO 90378 Tlaxcala
1007,"CAIMPER, SA DE CV",BENITO JUAREZ 1717 0 APIZACO CENTRO APIZACO 90300 Tlaxcala
1008,TRANSPORTADORA PLATINUM  SA DE CV,CARRETERA FEDERAL LIBRE MEXICO VERACRUZ 50 nan SAN MIGUEL CONTLA SANTA CRUZ TLAXCALA 90640 Tlaxcala
1009,GRUPO DALSA  SA DE CV,ELEOTROPOS MANZANA 17 LOTE 6 SIN NUM nan LOMA FLORIDA 1A SECC APIZACO 90356 Tlaxcala
1010,MENESES  SA DE CV,PROL 16 DE SEPTIEMBRE 1 nan CENTRO  TEPEYANCO TEPEYANCO 90180 Tlaxcala
1011,IMPRESOS SAN MARTIN  SA DE CV,IGNACIO ALLENDE 13 nan GUARDIA TERCERA SECC ZACATELCO 90740 Tlaxcala
1012,JOSE RALERO Y COMPANIA SA DE CV,AV INDEPENDENCIA 1691 nan VERACRUZ CENTRO VERACRUZ 91700 Veracruz
1013,INDUSTRIAL MARITIMA DE VERACRUZ  SA DE CV,AV GUADALUPE VICTORIA 185 nan LOS PINOS VERACRUZ 91870 Veracruz
1014,EDIFICIO VIRGINIA SA DE CV,PROLONGACION MIGUEL ALEMAN 4110 nan ARTICULO 123 VERACRUZ 91947 Veracruz
1015,CEBRIAN SUMINISTROS PARA CONSTRUCCION  SA DE CV,CRT FEDERAL VERACRUZ JALAPA LOT11#12 12 LAS AMAPOLAS VERACRUZ 91963 Veracruz
1016,TRANSPORTES VILLA MOCAMBO  SA DE CV,ISABEL LA CATOLICA 1148 nan REFORMA VERACRUZ 91919 Veracruz
1017,COMERCIALIZADORA FRAM  SA DE CV,PALMERAS 636 nan JARDINES DE VIRGINIA BOCA DEL RIO 94294 Veracruz
1018,SERVICIOS TECNICOS MEXICANOS DE INTEGRACION SA DE CV,FRAMBOYANES MZ7 LT15 BRUNO PAGLIAI VERACRUZ 91697 Veracruz
1019,SOLUCIONES REM SA DE CV,ZAMORA 422 12 BOCA DEL RIO CENTRO BOCA DEL RIO 94290 Veracruz
1020,TRANSPORTE Y MAQUINARIA GOLDA  SA DE CV,FRANCISCO CANAL 33 nan EL COCUITE TLALIXCOYAN 95230 Veracruz
1021,GRILLOS SERVICIOS INTEGRALES  SA DE CV,AVENIDA URANO 2247 nan JARDINES DE MOCAMBO BOCA DEL RIO 94299 Veracruz
1022,GRUPXA CONSTRUCCIONES  SA DE CV,CALLE VEREDA 3 nan ANIMAS MARQUEZA XALAPA 91190 Veracruz
1023,OMNIBUS TURISTICOS OCASO SA DE CV,BLV XALAPA BANDERILLA 109 nan 21 DE MARZO XALAPA 91010 Veracruz
1024,GRUPO DE ASESORES VASQUEZ  SA DE CV,HACIENDA BATOPILAS 64 nan LOMAS DE LA HACIENDA II EMILIANO ZAPATA 91637 Veracruz
1025,GASOLINERIA MALTRATA SA DE CV,KM 1 CARR MALTRATA STA ROSA SN nan MALTRATA MALTRATA 94700 Veracruz
1026,BIOTTEK S DE RL DE CV,CALLE 1 1701 5 FRACC ALAMEDA CORDOBA 94580 Veracruz
1027,ZAC SERVICIOS SA DE CV,CALLE 10 702 nan NUEVO SAN JOSE CORDOBA 94560 Veracruz
1028,CREACIONES HUVIK  SA DE CV,AV 7 317 nan SAN NICOLAS CORDOBA 94540 Veracruz
1029,TRANSPORTES ROVISA  SA DE CV,FED CBA#VER KM 362 RANCHO POCHOTE S#N nan RANCHO POCHOTE YANGA 94930 Veracruz
1030,DISTRIBUIDORA OPTIMA SA DE CV,CALLE 9 512 nan CORDOBA CENTRO CORDOBA 94500 Veracruz
1031,INGENIERIA Y MONTAJES PROFESIONALES DEL SURESTE SA DE CV,AV ORIENTE 10 689 nan CENTRO ORIZABA 94300 Veracruz
1032,SERVICIOS INSTALACIONES ESPECIALIZADAS  SA DE CV,BOULEVARD FERNANDO GUTIERREZ BARRIOS 1 nan ESCAMELA IXTACZOQUITLAN 94450 Veracruz
1033,SOLIS SADDLERY SA DE CV,AV OTE 15 440 nan ORIZABA CENTRO ORIZABA 94300 Veracruz
1034,INGENIERIA Y CONSTRUCCIONES COVESI SA DE CV,AV SAN JUAN 1860 nan LEZAMA IXTACZOQUITLAN 94463 Veracruz
1035,LA BAMBA MARISCOS SA DE CV,EMILIANO ZAPATA 49 nan CIUDAD JOSE CARDEL LA ANTIGUA 91680 Veracruz
1036,ESCORPION COMUNICACIONES  SA DE CV,73 X 56 Y 58 487 A nan CENTRO MERIDA 97000 Yucatan
1037,JR ENVASES Y PLASTICOS DEL SURESTE SA DE CV,CARRET SAN ANTONIO OOL PARC89 nan DZITYA MERIDA 97300 Yucatan
1038,COMERCIALIZADORA LA FLOR DE CALKINI  SA DE CV,AVENIDA 7 215 A DEPTO211 GARCIA GINERES MERIDA 97070 Yucatan
1039,SERVICIO MOGUEL  SA DE CV,60 353 nan CENTRO MERIDA 97000 Yucatan
1040,CENTRO DE SOLUCIONESINALAMBRICAS  SA DE CV,18 X 15 Y 13 A 97 301 ITZMNA MERIDA 97100 Yucatan
1041,SERVICIOS Y SUMINISTROS EN INFORMATICA  SA DE CV,CALLE 14 81 119 SAN ANTONIO CINTA MERIDA 97139 Yucatan
1042,PERFORACIONES ANTARES SA DE CV,23 X 18 197 nan MEXICO ORIENTE MERIDA 97137 Yucatan
1043,SISTEMAS INTEGRALES DE CONSTRUCCION DEL SURESTE  SA DE CV,52 389 D PLANTA A MERIDA CENTRO MERIDA 97000 Yucatan
1044,TRANSFORMA MVCP S DERL DE CV,CALLE 35 BODEGA15 1 CHUBURNA DE HIDALGO MERIDA 97200 Yucatan
1045,VETERINARIA SAN JUANDEL INGENIERO CASTR O E HIJOS  SA DE CV,CALLE 40 213 C nan SAN JUAN VALLADOLID 97780 Yucatan
1046,MATERIALES Y TRITURADOS VALLADOLID SA DE CV,38 X 35 Y 37 182 B nan CENTRO VALLADOLID 97780 Yucatan
1047,OPERADORA ZACATECAS TURISMO Y CONVENCIONES  SA DE CV,AV HIDALGO 630 nan ZACATECAS CENTRO ZACATECAS 98000 Zacatecas
1048,SYSTEC  SA DE CV,TRANSITO PESADO SIN NUMERO 950 A LOMAS DE LA ISABELIC ZACATECAS 98099 Zacatecas
1049,REFRIGERACION COMERCIAL E INDUSTRIAL MARTIN  SA DE CV,BLV LOPEZ MATEOS 137 nan ZACATECAS CENTRO ZACATECAS 98000 Zacatecas
1050,AGRORIEGOS CHAPARROSA  SA DE CV,CJON DE LA SOLEDAD 1 nan CHAPARROSA VILLA DE COS 98471 Zacatecas
1051,"COMPULOGIC, SA DE CV",GALILEO GALILEI 402 nan ZACATECAS ZACATECAS 98160 Zacatecas
1052,PRODUCTOS AGROPECUARIOS SECOS Y SELECTOS SA DE CV,AGUASCALIENTES SUR 306 ######## VERSALLES 1A SECCION AGUASCALIENTES 20285 Aguascalientes
1053,BLAS CONSTRUCTORES  SA DE CV,RIO ESPERANZA 1195 1 DEL BOSQUE GOMEZ PALACIO 35048 Durango
1054,"HUMAN STAFF, SA DE CV",C GONZALEZ ORTEGA 86 A CENTRO TORREON 27000 Coahuila
1055,PRODUCTOS DEL GRANJERO  SA DE CV,AVENIDA HIDALGO 1891 OTE nan TORREON CENTRO TORREON 27000 Coahuila
1056,SERVICIOS INDUSTRIALES FAFACI  SA DE CV,CARRETERA ESTATAL LA PERLA SIN NUME nan LA PERLA TORREON 27090 Coahuila
1057,OXYNET  SA DE CV,LAGUNA SUR 624 2 TORREON JDN TORREON 27200 Coahuila
1058,SYSTEM OF ENERGY  SA DE CV,AV# TERCERA 1675 nan EDUARDO GUERRA TORREON 27280 Coahuila
1059,TRASFER  SA DE CV,AVE BOCA DE ENTRADA 935 nan SAN FELIPE TORREON 27089 Coahuila
1060,VIDRIOS Y ALUMINIO AGUILERA SA DE CV,FRANCISCO I MADERO NTE 1008 nan CENTRO GOMEZ PALACIO 35000 Durango
1061,AUTOCONSIGNACIONES PLAZA DE TORREON  SA DE CV,CALZ ABASTOS 1201 nan LA ESTRELLA TORREON 27010 Coahuila
1062,TALLER FIREY  SA DE CV,ALVARO OBREGON 8820 nan LAGUNA NTE TORREON 27110 Coahuila
1063,"GRUPO GACE, SA DE CV",BLVD CONSTITUCION OTE 1937 nan PALMAS SAN ISIDRO TORREON 27104 Coahuila
1064,"ALGODONERA TORREON, SA DE CV",AVENIDA JUAREZ 2601 ORI nan TORREON CENTRO TORREON 27000 Coahuila
1065,SISTEMAS INTEGRALES DE TRANSPORTACION INTERNACIONAL SA DE CV,CARRET TORREON MIELERAS KM 9#600 nan SANTO NI#O AGUANAVAL MATAMOROS 27470 Coahuila
1066,COMERCIALIZADORA TIJERAS DE ORO  SA DE CV,AVE SIN NOMBRE SN nan FRANCISCO I MADERO C FRANCISCO I MADERO 27900 Coahuila
1067,COMERCIALIZADORA HECTOR GONZALEZ  SA DE CV,CARRETERA NACIONAL KM 253 nan LA ESTANZUELA MONTERREY 64988 Nuevo Leon
1068,GRANDING INTERNATIONAL  SA DE CV,EXHUBERANCIA 10 nan ESMERALDA JIUTEPEC 62550 Morelos
1069,RYENSA RADIO COMUNICACION Y ENLACES DEL NORTE  SA DE CV,RAFAEL NIETO SN nan EL CUATRO CERRO AZUL 92514 Veracruz
1070,LLANTAS Y SERVICIOS DE NARANJOS  SA DE CV,CARRETERA NACIONAL TUXPAN TAMPICO 268 nan MANUEL AVILA CAMACHO NARANJOS AMATLAN 92370 Veracruz
1071,PYCLA CONSTRUCCIONES  SA DE CV,JULIAN CARRILLO 57 nan LAS AMERICAS EBANO 79120 San Luis Potosi
1072,DISTRIBUIDORA CHISPA SA DE CV,HIDALGO PONIENTE 1038 nan SAN BERNARDINO TOLUCA 50080 Estado de Mexico
1073,SERVICIOS FUNERARIOSLOPEZ SA DE CV,AV M HIDALGO OTE 610 nan SAN SEBASTIAN TOLUCA 50090 Estado de Mexico
1074,SISTEMAS CORPORATIVOS DE SEGURIDAD PRIVADA  SA DE CV,IGNACO LOPEZ RAYON 385 L6 CENTRO MONTERREY 64720 Nuevo Leon
1075,VHM&CONSTRUCTORES S DE RL DE CV,PRIVADA BAJADA DE ALAMOS 107 nan ZOPILOCALCO NORTE TOLUCA 50050 Estado de Mexico
1076,COMERLAIN DJ  SA DE CV,GUADALUPE VICTORIA SN nan TEPEXOYUCA OCOYOACAC OCOYOACAC 52755 Estado de Mexico
1077,LABORATORIO MEDICO METEPEC  SA DE CV,CARRETERA MEXICO TOLUCA 5265 TH 20 C RINCON DE LAS LOMAS CUAJIMALPA DE MORELOS 5130 CDMX
1078,AUTOEXPRESS JAMA  SA DE CV,CAM A OCOTITLAN SN nan CENTRO TOLUCA 50000 Estado de Mexico
1079,FASKE INDUSTRIAL SA DE CV,JUAN SALGADO ALMAZAN 106 nan EX PORTEC II TOLUCA 50223 Estado de Mexico
1080,PUERTAS Y VENTANAS PVC S DE RL DE CV,LEONA VICARIO 591 LOCAL 31 COAXUSTENCO METEPEC 52140 Estado de Mexico
1081,MEDICAMENTOS INTERCAMBIABLES DE TOLUCA  SA DE CV,PINO SUAREZ SUR 100 nan CINCO DE MAYO TOLUCA 50090 Estado de Mexico
1082,PROYECTOS AVALUOS Y CONSTRUCCIONES SA DE CV,ZACATECAS 36 202 ROMA NORTE CUAUHTEMOC 6700 CDMX
1083,LA LOMA COMERCIAL CN SA DE CV,HERMENEGILDO GALEANA 309 203 LOS SAUCES II METEPEC 52140 Estado de Mexico
1084,POLIETILENO COMERCIAL SA DE CV,QUINTA DEL ANGEL 249 nan CAPULTITLAN TOLUCA 50260 Estado de Mexico
1085,FENABEL  SA DE CV,VENUSTIANO CARRANZA 203 SN UNIVERSIDAD TOLUCA 50130 Estado de Mexico
1086,PRODUCTORA DEL BOSQUE  SA DE CV,IGNACIO MANUEL ALTAMIRANO 600 nan NI#OS HEROES TOLUCA 50100 Estado de Mexico
1087,NOVELL CONSTRUCCIONES  SA DE CV,FELIPE VILLANUEVA 1300 B EL SEMINARIO 1A SECCION TOLUCA 50170 Estado de Mexico
1088,FORESTAL CACALOMACAN SA DE CV,VICENTE GUERRERO 314 nan CACALOMACAN TOLUCA 50250 Estado de Mexico
1089,COLOR ESTAMPADO EN CONSTRUCCION  SA DE CV,FELIPE VILLANUEVA SUR 1300 B SEMINARIO 1A# 2A Y 3 TOLUCA 50170 Estado de Mexico
1090,GRESALFA IMPORTADORADE PISOS Y RECUBRIM IENTOS  SA DE CV,CLARA QUEVEDO 222 nan GRANJAS TOLUCA 50120 Estado de Mexico
1091,LOGISTICA ARRENDAMIENTO DMT  SA DE CV,BERNARDO VARA 18 P 1 PILARES METEPEC 52179 Estado de Mexico
1092,ENLACES TERRESTRES CC S DE RL DE CV,HOMERO 1933 P 8 D 801 1 POLANCO I SECCION MIGUEL HIDALGO 11510 CDMX
1093,DYMPORE  SA DE CV,AV REVOLUCION 15 nan EL CARMEN TOTOLTEPEC TOLUCA 50200 Estado de Mexico
1094,MAEITSA MANTENIMIENTO ELECTRICO INDUSTRIAL TORRES  SA DE CV,MIGUEL HIDALGO 9 nan EL CARMEN TOTOLTEPEC TOLUCA 50200 Estado de Mexico
1095,BLANQUEADORES SUPERIORES DE TIZAYUCA SA DE CV,SUR 4 MZ 6 nan TIZAYUCA TIZAYUCA 43800 Hidalgo
1096,INTERNATIONAL FRAL INDUSTRIES SA DE CV,AV TECNOLOGICO 800 nan LA ASUNCION METEPEC 52172 Estado de Mexico
1097,TASHER TRAILERS  SA DE CV,CARR TOLUCA IXTLAHUACA KM 8 5 nan SAN MARTIN TOLTEPEC TOLUCA 50200 Estado de Mexico
