,nombre,direccion
3811,VIVEROS PLANTEC  SA DE CV,CAR PUENTE DE IXTLA SAN GABRIEL KM 1 5 nan SAN GABRIEL LAS PALMAS AMACUZAC 62642 Morelos
3812,MOLTECMETRIC  SA DE CV,PRIVADA SAN ANTONIO 23 nan SAN PEDRO TOTOLTEPEC TOLUCA 50226 Estado de Mexico
3813,SURTIDORA DE MATERIALES DE CANCUN  SA DE CV,LUIS DONALDO COLOSIO KM 4 B5 nan ALFREDO V BONFIL BENITO JUAREZ 77560 Quintana Roo
3814,INGENIERIA INSPECCION Y DESAZOLVE  SA DE CV,AV PATRIOTISMO 412 303 SAN PEDRO DE LOS PIN BENITO JUAREZ 3800 CDMX
3815,DRAGON MULTIMEDIA SA DE CV,ENRIQUE REBSAMEN 421 ALTOS NARVARTE PONIENTE BENITO JUAREZ 3020 CDMX
3816,COLORES SUPREMOS A AFER  SA DE CV,CALZ FRANCISCO I MADERO 650 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
3817,NATORGAN  SA DE CV,CUAUTLA 126 nan CONDESA CUAUHTEMOC 6140 CDMX
3818,LAMX AGENCIAS ADUANALES  SA DE CV,BLVD MIGUEL ALEMAN VALDES 433 NIV 4 SAN PEDRO TOTOLTEPEC TOLUCA 50226 Estado de Mexico
3819,COMERCIO EN FIRME SA DE CV,CALLE 15 307 nan CORDOBA CENTRO CORDOBA 94500 Veracruz
3820,TRANSPORTES TARGO BM SA DE CV,ISIDRO FABELA LT 3 CS12 VILLAS JDN TULTITLAN 54913 Estado de Mexico
3821,"TESLA INTERNACIONAL, SA DE CV",LOS ENCINOS ORIENTE 13 nan ARCOS DEL ALBA CUAUTITLAN IZCALLI 54750 Estado de Mexico
3822,INNOVACION Y CALIDADLOGISTICA  SA DE CV,VALLE DEL ORINOCO 118 nan VALLE DE ARAGON NEZAHUALCOYOTL 57100 Estado de Mexico
3823,TECNOARQUITECTURA Y DISEO  SA DE CV,SIERRA HIMALAYA 137 3 ARBOLEDAS 1RA SECC CELAYA 38060 Guanajuato
3824,GRUPO IMPORTADOR FEROLY  SA DE CV,TAMAULPAS 3401 nan BENITO JUAREZ NUEVO LAREDO 88209 Tamaulipas
3825,OPERADORA TURISTICA LOIS  SA DE CV,CALZADA RUIZ CORTINES 10 nan COSTA VERDE BOCA DEL RIO 94294 Veracruz
3826,BELARA  SA DE CV,PURISIMA 182 nan LEYES DE REFORMA 1A IZTAPALAPA 9310 CDMX
3827,PANAMERICANA VETERINARIA DE MEXICO SA DE CV,SAN MARTIN DE PORRES 107 nan FRACC IND CARRILLO PUERTO SANTIAGO DE QUERETARO 76090 Queretaro
3828,"TAX EDITORES UNIDOS, SA DE CV",IGUALA 28 nan ROMA SUR CUAUHTEMOC 6760 CDMX
3829,SANTOS DE LA PAZ  SA DE CV,AVENIDA REFORMA ESQUINA GUILLERMO PRIETO 29 nan SEXTE DEMARCACION MIXQUIAHUALA DE JUAREZ 42700 Hidalgo
3830,IORSA S DE RL DE CV,AUTOPISTA MEXQRO 209 S 102 QUINTA BALAUSTRADAS QUERETARO 76079 Queretaro
3831,CLICK DISE&O E ILUMINACION DE MEXICO  SA DE CV,PASEO DE ZIHUATANEJO MZ 30 LT1A PBO EL LIMON ZIHUATANEJO DE AZUETA 40880 Guerrero
3832,LAPA LAPA ALTABRISA  SA DE CV,18 499 nan MAYA MERIDA 97134 Yucatan
3833,LAMMOS FARMACEUTICOS SA DE CV,SUR 28 87 C D AGRICOLA ORIENTAL IZTACALCO 8500 CDMX
3834,AUTOTRANSPORTES MU Z LOGISTICOS  SA DE CV,REY MECONETZIN 184  AJUSCO COYOACAN 4300 CDMX
3835,HOTELERA INN DEL PACIFICO  SA DE CV,MEXICALI TIJUANA KM 15 KM 15 nan ZARAGOZA MEXICALI 21190 Baja California
3836,AUTOTRANSPORTES ZETA SA DE CV,CALLE NORTE  45 774 nan INDUSTRIAL VALLEJO AZCAPOTZALCO 2300 CDMX
3837,CORPORATIVO SOINSUR  SA DE CV,CARRETERA MINATITLAN A COATZACOALCOS KM 9 5 nan ESTERO DEL PANTANO COSOLEACAQUE 96343 Veracruz
3838,ECOPLATING  SA DE CV,CALLE 1 DE MAYO 1803 SN ZONA INDUSTRIAL TOLUCA 50071 Estado de Mexico
3839,SERVICIO CARDEL  SA DE CV,PROL EMILIANO ZAPATA S N nan CIUDAD JOSE CARDEL LA ANTIGUA 91680 Veracruz
3840,TRANSPORTES ESPECIALIZADOS SANTANA GONZALEZ  SA DE CV,ANTIGUO CAMINO A SANTA MONICA 11 nan SAN LUCAS TEPETLACAL TLALNEPANTLA DE BAZ 54055 Estado de Mexico
3841,EDIFICACION Y URBANIZACION JESTORYA  SA DE CV,ESCUELA MILITAR DE AVIACION 67D BIS BP LADRON DE GUEVARA GUADALAJARA 44600 Jalisco
3842,PROVEEDORA DE TORNILLOS Y BIRLOS DEL SURESTE SA DE CV,CALLE 27 73 nan CHICHEN ITZA MERIDA 97170 Yucatan
3843,HUMAN BOX  SA DE CV,AV VALLARTA 6503 D20 4 CIUDAD GRANJA ZAPOPAN 45010 Jalisco
3844,SERVICIO DE INGENIERIA INDUSTRIAL Y OUTSOURCING  SA DE CV,AV MEXICO JAPON 309 nan CIUDAD INDUSTRIAL CELAYA 38010 Guanajuato
3845,ARQUITECTURA Y CONSULTORIA FADEESGA  SA DE CV,CALLE 21 MZ C S LOTE 1 SN  GUADALUPE PROLETARIA GUSTAVO A MADERO 7670 CDMX
3846,COMERCIALIZADORA ANAHUAC MEXICO SA DE CV,AV POPOCATEPETL 55 C nan MALINTZI PUEBLA 72210 Puebla
3847,RT PERFORM  SA DE CV,SINALOA 665  RODRIGUEZ REYNOSA 88630 Tamaulipas
3848,VAZMOR SOLUTIONS S DE RL DE CV,CAMINO REAL DE CARRETAS 393 15 B MILENIO III QUERETARO 76060 Queretaro
3849,"ACERO TRANSPORTE, SA DE CV",GENERAL ANAYA 5 SN MARIANO ESCOBEDO TULTITLAN 54946 Estado de Mexico
3850,LUMINARIS MEDICAL S DE RL DE CV,ROCIO 199 nan JARDINES DEL PEDREGA ALVARO OBREGON 1900 CDMX
3851,TUBODER DEL CONCRETOEL ROSARIO  SA DE CV,ADOLFO LOPEZ MATEOS 29 nan EL ROSARIO RAFAEL LUCIO 91315 Veracruz
3852,QUALITY SEW  SA DE CV,CARR PASO DE CORTES 2512 1 SAN PEDRO CHOLULA SAN PEDRO CHOLULA 72760 Puebla
3853,DELTA CORPORATIVO DESERVICIOS  SA DE CV,CLAVELES 104 3 LAS BUGAMBILIAS PUEBLA 72580 Puebla
3854,TURISMO VEMAR  SA DE CV,AV FELIX CUEVAS 621 PISO 2 DEL VALLE CENTRO BENITO JUAREZ 3100 CDMX
3855,HORIZONTE CLARO NEGOCIOS  SA DE CV,CALLE TECALTITLA MANZANA 1 LOTE 22 SAN MIGUEL TOPILEJO TLALPAN 14500 CDMX
3856,ALDIPROA  SA DE CV,LORENZO BOTURINI 371 LOC 35 LORENZO BOTURINI VENUSTIANO CARRANZA 15820 CDMX
3857,CABLES CADENAS Y BANDAS DE MEXICO SA DE CV,OLMO 205 nan DEL BOSQUE TAMPICO 89318 Tamaulipas
3858,RENTAL LIFT DE MEXICO  SA DE CV,FRAY BERNARDO DE SAHAGUN 150 nan EL SALITRE QUERETARO 76127 Queretaro
3859,H E ROOF  SA DE CV,1RA DE LA ESTACION 53 nan BELLAVISTA GUADALUPE 98607 Zacatecas
3860,MEXQUIRE EXPORT  SA DE CV,TIMOTEO LOZANO 154 nan SAN MIGUEL LEON 37390 Guanajuato
3861,COPYRENT DEL NOROESTE  SA DE CV,AGUSTIN OLACHEA SN nan PUESTA DEL SOL LA PAZ 23090 Baja California Sur
3862,BIO ECO DESARROLLOS  SA DE CV,NEGRETE 1214  VICTORIA DE DURANGO CENTRO DURANGO 34000 Durango
3863,FLUIDOS MAYANSTAR SA DE CV,CARRETERA SAHUARIPA KM 32 466 1 nan PARQUE INDUSTRIAL HERMOSILLO 83299 Sonora
3864,IMPULSORA DE MARCAS DEL NOROESTE  SA DE CV,BLVD FEDERICO BENITEZ LOPEZ 6400 91A YAMILLE TIJUANA 22114 Baja California
3865,COTROMMA  SA DE CV,JOSE VASCONCELOS 136 nan EL SAUZ DE VILLASENO CELAYA 38150 Guanajuato
3866,GLORIAPLASTIC  SA DE CV,PALMITAS MZ 22 LT 6 REFORMA POLITICA IZTAPALAPA 9730 CDMX
3867,GRUPO EXIFASHION  SA DE CV,NARANJOS 4 LOCAL C SAN FRANCISCO CUAUTLALPAN NAUCALPAN DE JUAREZ 53569 Estado de Mexico
3868,DINAMICA COMERCIAL EINDUSTRIA SANGINES  SA DE CV,IGNACIO ZARAGOZA 1502 nan MANUEL AVILA CAMACHO COATZACOALCOS 96420 Veracruz
3869,PROVEEDORA ORTOPEDICA PENINSULAR  SA DE CV,2A 10A nan DIAZ ORDAZ MERIDA 97130 Yucatan
3870,GALAG IRRIGATION  SA DE CV,CHIMALHUACAN 60 nan LOMAS DE CRISTO TEXCOCO 56225 Estado de Mexico
3871,IT SERVICES DATEL SA DE CV,HACIENDA SANTA MARIA REGLA 8 nan BOSQUE DE ECHEGARAY NAUCALPAN DE JUAREZ 53310 Estado de Mexico
3872,COMERCIALIZADORA Y PRESTADORA DE SERVICIOS LA CANCH  SA DE CV,BLVD MIGUEL HIDALGO 6955 nan LOS CASTILLOS LEON 37209 Guanajuato
3873,SUMINISTROS Y MANTENIMIENTOS INTEGRALES  SA DE CV,CALLE 10 64F nan PRADO NORTE MERIDA 97139 Yucatan
3874,PC DE MEXICO  SA DE CV,OJO DE AGUA 303 nan LOS ENCINOS ALTAMIRA 89606 Tamaulipas
3875,FERRE ACEROS LA COLMENA  SA DE CV,AV JUAREZ L 9 8 nan FRANCISCO I MADERO NICOLAS ROMERO 54467 Estado de Mexico
3876,STT TRANSFERS  SA DE CV,AV BONAMPAK MZ 2 LT 7 EDIFICIO SUPERMANZANA 10 BENITO JUAREZ 77503 Quintana Roo
3877,BIOFARVET  SA DE CV,BLVD EL TAJITO 27 nan EL TAJITO TORREON 27100 Coahuila
3878,SOLUCIONES METROLOGICAS DE PESAJE  SA DE CV,PINO 5 A SAN MATEO CUAUTEPEC TULTITLAN 54948 Estado de Mexico
3879,CINCO SENTIDOS GRAFICOS  SA DE CV,AVENIDA VIADUCTO MIGUEL ALEMAN 892 403 NAPOLES BENITO JUAREZ 3810 CDMX
3880,DENTAL LUBE  SA DE CV,JOSE MARIA ECHAURI 197 nan LA PERLA GUADALAJARA 44360 Jalisco
3881,GORDITAS EL ATORON  SA DE CV,PITAHAYA 7096 nan EL GRANJERO JUAREZ 32690 Chihuahua
3882,SERVICIOS OPTICOS Y AUDITIVOS DE CHIHUAHUA  SA DE CV,FEDOR DOSTOIEVSKY 310 12 COMPLEJO INDUSTRIAL CHIHUAHUA CHIHUAHUA 31136 Chihuahua
3883,PUBLICIDAD BAHAMAS S SA DE CV,PERLA 11 14 DEL MAR TLAHUAC 13270 CDMX
3884,GRUPO ELECTRO COSTA  SA DE CV,MATAMOROS 301  VILLAHERMOSA TAMPICO 89319 Tamaulipas
3885,QUESERIA LA ESTRELLASPR DE RL DE CV,CLL CAMPO 1 SN  LAS VIRGINIAS JANOS 31845 Chihuahua
3886,GRUPO CADEWI  SA DE CV,BLVD VALLE DE SAN JAVIER 429 1 FRACC VALLE DE SAN JAVIER PACHUCA DE SOTO 42086 Hidalgo
3887,BEAUTIZEN GLOBAL  SA DE CV,HAMBURGO 159 B JUAREZ CUAUHTEMOC 6600 CDMX
3888,SASI CORPORATION  SA DE CV,BOLIVIA 102 nan AMERICA ZACATECAS 98057 Zacatecas
3889,PROMOTORA DE ALIMENTOS TIPICOS DE ZACATECAS  SA DE CV,AV 5 DE DE MAYO 39 PISO A LA VICTORIA GUADALUPE 98614 Zacatecas
3890,MULTICELULARES DE LAS HUASTECAS  SA DE CV,LOMA AZUL 207 nan LOMA DE ROSALES TAMPICO 89100 Tamaulipas
3891,TECNOTRAY  SA DE CV,ESPERANZA 53 nan STA INES AZCAPOTZALCO 2140 CDMX
3892,GASTRONOMIA DEL CONCHOS  SA DE CV,AVE DE LOS MANZANOS 1002 nan FRACC SAN CARLOS DELICIAS 33086 Chihuahua
3893,TERRAMOSA  SA DE CV,ERACLIO ESPINOZA 19 nan MINI PARQUE INDUSTRI HERMOSILLO 83118 Sonora
3894,VALYCON LOGISTICA SA DE CV,BLVD V CARRANZA 4120 LOC 30 VILLA OLIMPICA SALTILLO 25230 Coahuila
3895,KISHIDA GUMI  SA DE CV,CHIAPAS 400  ARBIDE LEON 37360 Guanajuato
3896,I.C.C.A.A.  SA DE CV,ISAAC GARZA PONIENTE 1816 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
3897,REACER DE LA LAGUNA  SA DE CV,ILDEFONSO FUENTES NORTE 156 nan TORREON CENTRO TORREON 27000 Coahuila
3898,REFRIGERACION DE LA FRONTERA  SA DE CV,AV DE LA RAZA 6195 nan CONDESA JUAREZ 32320 Chihuahua
3899,50 A ROFENOL  SA DE CV,CDA PERDIZ 10 CASA LOMAS DE GUADALUPE ATIZAPAN DE ZARAGOZA 52985 Estado de Mexico
3900,ALIMENTOS CONVENIENTES DE COLIMA  SA DE CV,CONSTITUCION 911 nan LOMAS VISTAHERMOSA COLIMA 28010 Colima
3901,LOS MARTINEZ CHICHARRONERIA S  SA DE CV,TEPANECAS 119 nan SANTA MARIA TORREON 27020 Coahuila
3902,LOGISTICA TORRES  SA DE CV,ALBERTO SANTOS DUMONT 199 nan AVIACION CIVIL VENUSTIANO CARRANZA 15740 CDMX
3903,SERVICIOS Y ARTICULOS FINANCIADOS DE TUXTLA  SA DE CV,AV ANAXIMANDRO MNZ 17 LOTE 10 316 2 ATENAS TUXTLA GUTIERREZ 29025 Chiapas
3904,URBAMERK  SA DE CV,AV BENITO JUAREZ 1981 nan ESTRELLA DE OTE SAN LUIS POTOSI 78396 San Luis Potosi
3905,DISTRIBUIDORA FERRETERA JOMASA  SA DE CV,CERRADA SABINO 14  ATLAMPA CUAUHTEMOC 6450 CDMX
3906,AGRICOLA HNOS LEANOSSPR DE RL DE CV,AVENIDA GUADALUPE VICTORIA SN  GUADALUPE VICTORIA ASCENSION 31831 Chihuahua
3907,CLIMA Y REFRIGERACION REAR  SA DE CV,JESUS RODRIGUEZ OTE 24 nan BENITO JUAREZ SALVADOR ALVARADO 81450 Sinaloa
3908,LIMPIEZA PROFESIONALCON ISO  SA DE CV,EJE 126 SN nan VILLA DE POZOS SAN LUIS POTOSI 78421 San Luis Potosi
3909,LA CUISINETTE  SA DE CV,ESCORPION LT 23 Y 24 SAN ISIDRO AYOTLA LA PAZ 56505 Estado de Mexico
3910,IMPORTACIONES SOARMAS DE RL DE CV,AV PASEO DE LOS LAURELES 458 602 BOSQUES DE LAS LOMAS CUAJIMALPA DE MORELOS 5120 CDMX
3911,MAQUINARIA Y REFACCIONES AGRICOLAS DEL CONCHOS  SA DE CV,CARRETERA VIA CORTA PARRAL CHIHUAHUA KM 121 SN nan VALLE DE ZARAGOZA VALLE DE ZARAGOZA 33650 Chihuahua
3912,ICL & NAVIOMEX SA DE CV,VALLE DEL ORINOCO 118 nan VALLE DE ARAGON NEZAHUALCOYOTL 57100 Estado de Mexico
3913,PROVEEDOR VETERINARIO DE DURANGO  SA DE CV,PROLONGACION LIBERTAD 301 B LA FORESTAL DURANGO 34217 Durango
3914,COMERLUB  SA DE CV,CDA 1 DE CEDROS 1 nan LAS PEITAS ATIZAPAN DE ZARAGOZA 52920 Estado de Mexico
3915,PEMIC INGENIERIA Y SERVICIOS  SA DE CV,BLVD SAN CARLOS 339 8 SAN MIGUEL NOGALES 84090 Sonora
3916,GRUPO TIGRE SEGURIDAD PRIVADA  SA DE CV,ANALISIS ESTRUCTURALES 8 nan UNIVERSIDAD METROPOL ATIZAPAN DE ZARAGOZA 52919 Estado de Mexico
3917,"SUPER EL RANCHERO,  SA DE CV",C DEL RAYO 46 nan HIDALGO DEL PARRAL CENTRO HIDALGO DEL PARRAL 33800 Chihuahua
3918,LITOGRAFICA PURISIMA SA DE CV,PIPILA 200 nan CENTRO PURISIMA DEL RINCON 36400 Guanajuato
3919,CORPMEX INTERNATIONAL SA DE CV,PASEO DE LOS AHUEHUETES NORTE 653 nan BOSQUE DE LAS LOMAS MIGUEL HIDALGO 11700 CDMX
3920,CORSACERO  SA DE CV,FERNANDO GONZALEZ MZ 48 LT 5 GRANJAS VALLE DE GUA ECATEPEC DE MORELOS 55270 Estado de Mexico
3921,DISENO URBANO DE VANGUARDIA INTERNACIONAL  SA DE CV,BOULEVARD MARIANO ESCOBEDO 7322 nan LEON II LEON 37408 Guanajuato
3922,SHANMEX COMERCIALIZADORA  SA DE CV,AV BENITO JUAREZ 117 nan SAN NICOLAS TOLENTIN TOLUCA 50230 Estado de Mexico
3923,INMUEBLES MOAC S DE RL DE CV,GERMAN GEDOVIUS 10606 nan URBANA RIO TIJUANA TIJUANA 22010 Baja California
3924,GRUAS GOMEZ DE HIDALGO  SA DE CV,BLVD COLOSIO SN MZA 2 LT 1 SANTIAGO JALTEPEC MINERAL DE LA REFORMA 42182 Hidalgo
3925,ENFRIADORA JALISCIENSE  SA DE CV,CARRET AL PUESTO KM 6 nan CAMPESTRE LAGOS DE MORENO 47410 Jalisco
3926,IMAGEN CORPORATIVA DIVAS  SA DE CV,CORDOVA 103 nan ESPAOL DURANGO 34209 Durango
3927,JAVA SOLUCIONES COMERCIALES Y CONSTRUCCION  SA DE CV,COCULA 528 nan AZTECA GUADALUPE 67150 Nuevo Leon
3928,INDUSTRIAL ELECTRONICA DE LA LAGUNA SA DE CV,DOMINGO VALDEZ LLANO NTE 260 nan CIUDAD INDUSTRIAL TORREON 27019 Coahuila
3929,REFACCIONES DIESEL VIR SA DE CV,ALBENIZ 118 nan VALLEJO PONIENTE GUSTAVO A MADERO 7870 CDMX
3930,"INDUSTRIAL ARIAN, SA DE CV",CIRCUITO CENTRAL 279 nan PARQUE INDUSTRIAL CA GOMEZ PALACIO 35079 Durango
3931,VA COMPUTACION S DE RL DE CV,25 63 nan CHUBURNA DE HIDALGO MERIDA 97205 Yucatan
3932,OPERADORA DE PRODUCTOS BEST HEALTH  SA DE CV,VILLA DE LAS FLORES 3 4 VILLAS DE ZAVALETA 1 PUEBLA 72150 Puebla
3933,AUTOLLANTAS TAMAZULA SA DE CV,AV JOSE MA MARTINEZ 1612 nan AGUA CALIENTE TAMAZULA DE GORDIANO 49653 Jalisco
3934,"VEGA SOFT, SA DE CV",CIRCUITO HISTORIADORES 8R 7 CIUDAD SATELITE NAUCALPAN DE JUAREZ 53100 Estado de Mexico
3935,RADIADORES FRONTERA. SA DE CV,AV VALENTIN FUENTES 1643 nan VILLA HERMOSA JUAREZ 32510 Chihuahua
3936,AVANCE COMPUTACIONAL SA DE CV,CALLE 1RA 124 nan MIGUEL ALEMAN SAN NICOLAS DE LOS GARZA 66470 Nuevo Leon
3937,"COMERCIAL ANFIBIO, SA DE CV",LAGO TANA 43 nan HUICHAPAN MIGUEL HIDALGO 11290 CDMX
3938,BUCORO CORPORATIVO  SA DE CV,COPENHAGUE 4210 nan ALFA JUAREZ 32317 Chihuahua
3939,"PERFILES PACIFICO, SA DE CV",AV PACIFICO 301 nan COL LA CADELARIA COYOACAN 4380 CDMX
3940,CHIAPAS TOURING  SA DE CV,AV BONAMPAK MZ 33 LT 27 5 SAN JOSE YEGUISTE TUXTLA GUTIERREZ 29025 Chiapas
3941,DIXY  SA DE CV,BOSQUE DE CIRUELOS 168 2 PSO B BOSQUE DE LAS LOMAS MIGUEL HIDALGO 11700 CDMX
3942,CINEPOP  SA DE CV,AV PRIMERO DE MAYO 226 BIS  SAN ANDRES ATOTO NAUCALPAN DE JUAREZ 53500 Estado de Mexico
3943,PLASTICOS JEDI SA DE CV,R HELIODORO VALLE 221 nan MERCED BALBUENA VENUSTIANO CARRANZA 15810 CDMX
3944,"NASTER, SA DE CV",AV EJERCITO NACIONAL 579 PI 8 COL GRANADA MIGUEL HIDALGO 11520 CDMX
3945,PARTES DIESEL VALLEJO SA DE CV,AV LA VICTORIA 107 nan INDUSTRIAL GUSTAVO A MADERO 7800 CDMX
3946,TRANSPORTES ESPECIALIZADOS ROJU SA DE CV,REPUBLICA DE COLOMBIA 1 nan CENTRO ATOTONILCO DE TULA 42980 Hidalgo
3947,VENTAS FUTURA  SA DE CV SA DE CV,AV 1 DE MAYO NUM 5 MANZ C 54 LOTE 22 nan CENTRO URBANO CUAUTITLAN IZCALLI 54700 Estado de Mexico
3948,PRECISION EN CORTES LASSER  SA DE CV,MARIO ROJAS AVENDAO 129 nan SAN SIMON TICUMAC BENITO JUAREZ 3660 CDMX
3949,MANGUERAS CONEXIONESY SUMINISTROS  SA DE CV,CALZADA CAMARONES 407 nan COL SECTOR NAVAL AZCAPOTZALCO 2080 CDMX
3950,NIUSWEET  SA DE CV,CAMINO ANTIGUO A ACAPULCO 261 nan LOMAS DE SAN ANGEL INN ALVARO OBREGON 1790 CDMX
3951,FARRAM  SA DE CV,NARCISO MENDOZA 68 nan PILARES METEPEC 52179 Estado de Mexico
3952,REFACCIONARIA BUJIAUTOS  SA DE CV,AV CIRCUNVALACION 51 nan JARDINES DE CASA NUE ECATEPEC DE MORELOS 55430 Estado de Mexico
3953,AE SEYHE  SA DE CV,NORTE 72 6207 2 GERTRUDIS SANCHEZ 1A GUSTAVO A MADERO 7830 CDMX
3954,AGROSCIENCE BIOCHEMICAL  SA DE CV,ANTIGUO CAMINO A TLAJOMULCO 38 nan SANTA CRUZ DE LAS FL TLAJOMULCO DE ZUNIGA 45640 Jalisco
3955,COMERCIALIZADORA FRUTIPACK  SA DE CV,CARRETERA ZAMORA LA PIEDAD KM 05 nan LA RINCONADA ZAMORA 59724 Michoacan
3956,TRALIMEX  SA DE CV,C INVERNADERO 43 nan SAN ISIDRO CUAUTITLAN IZCALLI 54730 Estado de Mexico
3957,COMERCIALIZADORA MONALEXGO  SA DE CV,CIRCUITO VIVEROS DEL SUR 64 DEP 2 ADOLFO LOPEZ MATEOS TLALNEPANTLA DE BAZ 54070 Estado de Mexico
3958,ABAGARTH  SA DE CV,NORTE 44 3618  7 DE NOVIEMBRE GUSTAVO A MADERO 7840 CDMX
3959,APISEC CLOUD SERVICES S DE RL DE CV,AV REVOLUCION 1267 PISO 19 OF 1929 LOS ALPES ALVARO OBREGON 1010 CDMX
3960,"DIPROLAF, SA DE CV",LAS GOLONDRINAS 62 nan BENITO JUAREZ LA AURORA NEZAHUALCOYOTL 57000 Estado de Mexico
3961,C Y R AGROQUIMICA SA DE CV,56 SUR 4 9 EL PEDREGAL JIUTEPEC 62550 Morelos
3962,"AMADEMEX, SA DE CV",FRANCISCO PIMENTEL 44 nan SAN RAFAEL CUAUHTEMOC 6470 CDMX
3963,DECOR PROYECTOS  SA DE CV,NIO JESUS 179 nan LA JOYA TLALPAN 14000 CDMX
3964,YRIS REPUESTOS DE IGNICION  SA DE CV,AV PRESIDENTE PLUTARCO ELIAS CALLES 497 nan VILLA DE CORTES BENITO JUAREZ 3530 CDMX
3965,GRUPO INDUSTRIAL MATEX SA DE CV,ELECTRON 12 nan NAUCALPAN NAUCALPAN 53489 Estado de Mexico
3966,"REMACHES REYNOSO, SA DE CV",CALLE 7 176 nan RUSTICA XALOSTOC ECATEPEC DE MORELOS 55340 Estado de Mexico
3967,JAVIER SANUDO Y SUCESORES SA DE CV,CLL NORTE 65 1074 BODEC INDUSTRIAL VALLEJO AZCAPOTZALCO 2300 CDMX
3968,"ORIGINA, SA DE CV",GABRIEL MANCERA 609 A nan COL DEL VALLE BENITO JUAREZ 3100 CDMX
3969,LA FLOR DE HIDALGO  SA DE CV,PLAZA PRINCIPAL 13 nan CENTRO ATOTONILCO DE TULA 42980 Hidalgo
3970,"ARCADIA DE MEXICO, SA DE CV",PZA J CENTENARIO 12 1 VILLA COYOACAN COYOACAN 4000 CDMX
3971,RENOLLAN DE ACAPULCO SA DE CV,AV EJIDO 58 PISO 2 BELLAVISTA ACAPULCO DE JUAREZ 39550 Guerrero
3972,"SAMCO CORPORACION, SA DE CV",REPUBLICA DE CHILE 71 201A CENTRO CUAUHTEMOC 6010 CDMX
3973,COMPAIA INDUSTRIAL QUEZADA  SA DE CV,AV SAN ESTEBAN 47 1 SAN SEBASTIAN AZCAPOTZALCO 2040 CDMX
3974,"ORZA, SA DE CV",FLORESTA 144 B nan CLAVERIA AZCAPOTZALCO 2080 CDMX
3975,"JIDSA, SA DE CV",ORIENTE 10 7 nan PARQUE INDUSTRIAL SAN JUAN DEL RIO 76809 Queretaro
3976,MALACATES Y REFACCIONES PARA DESAZOLVE  SA DE CV,FRANCISCO VILLA 22 nan SAN MIGUEL TEOTONGO IZTAPALAPA 9630 CDMX
3977,INTERNACIONAL DE FINANZAS SA DE CV,GOB FRANCISCO GARCIA CONDE 28 nan SAN MIGUEL CHAPULTEPEC MIGUEL HIDALGO 11850 CDMX
3978,TUBOS Y BLOCK ALARCON SA DE CV,PROFESORA MARIA ALARCON 1 A FRACC LOS ALARCON CHILPANCINGO DE LOS BRAVO 39097 Guerrero
3979,"SNAUMEX, SA DE CV",JEREZ 32 nan INSURGENTES MIXCOAC BENITO JUAREZ 3920 CDMX
3980,SERVICIOS INTEGRALESEN EBANISTERIA Y CA RPINTERIA SA DE CV,LAGO NESS 206 BIS PI 2 COL PENSIL NORTE MIGUEL HIDALGO 11430 CDMX
3981,"VIAJES ZAFRILLA, SA DE CV",PASEO DE LOS JINETES 114 2 LAS ARBOLEDAS ATIZAPAN DE ZARAGOZA 52950 Estado de Mexico
3982,KEMIECOLOR  SA DE CV,CALLE 33 55 nan CAMPESTRE GUADALUPANA NEZAHUALCOYOTL 57120 Estado de Mexico
3983,INFORMATICA E INGENIERIA INTEGRAL  SA DE CV,PRIVADA PRADERA 402 nan LA PRADERA CUERNAVACA 62170 Morelos
3984,"ENLACES PLASTICOS, SA DE CV",CALZADA DE TLALPAN 4261 nan BOSQUES DE TETLAMEYA COYOACAN 4730 CDMX
3985,"ALMACENES LACONA, SA DE CV",AV REFORMA 2 nan CENTRO TLAXCOAPAN 42950 Hidalgo
3986,ARTE MANUFACTURA Y COMERCIO  SA DE CV,COLIMA 324 C nan COL ROMA CUAUHTEMOC 6700 CDMX
3987,INDUSTRIAS TAOSEN SA DE CV,CERRADA DE PINO 26 nan PUEBLO LA CANDELARIA COYOACAN 4380 CDMX
3988,"BASCULAS ESHER, SA DE CV",REP DE EL SALVADOR 75 B nan CENTRO AREA 1 CUAUHTEMOC 6080 CDMX
3989,LA CASA DEL MARTILLOHIDRAULICO Y SUS PA RTES SA DE CV,CARRETERA INTERNACIONAL TUXTLA A BERRIOZABAL KM 1 400 EL SABINO BERRIOZABAL 29130 Chiapas
3990,MATERIALES Y ACABADOS SAN JOSE  SA DE CV,MEXICO TEXCOCO KM 285 nan SAN VICENTE CHICOLOAPAN DE JUA CHICOLOAPAN 56370 Estado de Mexico
3991,ASESORIA INTEGRAL ENSISTEMAS SA DE CV,CUATRO 215 LOCAL 5 GRANJAS DE SAN ANTONIO IZTAPALAPA 9070 CDMX
3992,MATERIALES ORDAZ  SA DE CV,CASTULO VILLASENOR 12 nan POBLADO ACAPATZINGO CUERNAVACA 62440 Morelos
3993,CENTRAL DE MATERIAL PARA HOSPITALES  SA DE CV,MATANZAS 788 nan LINDAVISTA GUSTAVO A MADERO 7300 CDMX
3994,SUMA SINERGIA  SA DE CV,RIO USUMACINTA 205 nan VISTA HERMOSA CUERNAVACA 62290 Morelos
